VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge
2,1/1/2019 0:37,1/1/2019 0:40,2,0.72,1,N,238,151,1,4.5,0.5,0.5,1.45,0,0.3,7.25,
2,1/1/2019 0:43,1/1/2019 0:51,2,1.79,1,N,151,142,1,8,0.5,0.5,1.86,0,0.3,11.16,
2,1/1/2019 0:52,1/1/2019 1:00,2,2.47,1,N,142,166,1,9.5,0.5,0.5,2.16,0,0.3,12.96,
2,1/1/2019 0:48,1/1/2019 0:55,1,1.67,1,N,229,236,1,7,0.5,0.5,2.49,0,0.3,10.79,
2,1/1/2019 0:21,1/1/2019 0:23,2,0.45,1,N,114,211,1,3.5,0.5,0.5,0.96,0,0.3,5.76,
2,1/1/2019 0:27,1/1/2019 1:02,2,6.93,1,N,211,238,2,27.5,0.5,0.5,0,0,0.3,28.8,
1,1/1/2019 0:20,1/1/2019 0:34,2,3,1,N,161,238,2,12.5,0.5,0.5,0,0,0.3,13.8,
1,1/1/2019 0:38,1/1/2019 0:51,2,2,1,N,239,237,1,10,0.5,0.5,3.35,0,0.3,14.65,
1,1/1/2019 0:55,1/1/2019 1:02,2,1.2,1,N,237,239,1,7,0.5,0.5,1,0,0.3,9.3,
2,1/1/2019 0:54,1/1/2019 1:11,1,2.63,1,N,229,234,1,12.5,0.5,0.5,4.14,0,0.3,17.94,
2,1/1/2019 0:19,1/1/2019 0:33,2,1.75,1,N,107,246,1,10.5,0.5,0.5,2.36,0,0.3,14.16,
2,1/1/2019 0:39,1/1/2019 0:45,1,0.92,1,N,246,90,1,6.5,0.5,0.5,1.95,0,0.3,9.75,
2,1/1/2019 0:49,1/1/2019 1:11,2,4.07,1,N,90,236,1,17,0.5,0.5,3.29,0,0.3,21.59,
2,1/1/2019 0:17,1/1/2019 0:39,1,1.49,1,N,246,48,1,13.5,0.5,0.5,3.7,0,0.3,18.5,
2,1/1/2019 0:41,1/1/2019 0:53,1,2.59,1,N,48,238,2,11,0.5,0.5,0,0,0.3,12.3,
2,1/1/2019 0:58,1/1/2019 1:17,1,4.19,1,N,238,68,1,16,0.5,0.5,3.7,0,0.3,21,
1,1/1/2019 0:05,1/1/2019 0:29,2,9.1,1,N,141,241,1,27.5,0.5,0.5,8.6,0,0.3,37.4,
1,1/1/2019 0:54,1/1/2019 0:59,2,0.7,1,N,239,239,2,5,0.5,0.5,0,0,0.3,6.3,
2,1/1/2019 0:15,1/1/2019 0:20,1,0.93,1,N,163,229,2,5.5,0.5,0.5,0,0,0.3,6.8,
2,1/1/2019 0:47,1/1/2019 1:01,1,1.83,1,N,162,234,1,10.5,0.5,0.5,2.36,0,0.3,14.16,
2,1/1/2019 0:13,1/1/2019 0:39,2,3.52,1,N,237,113,1,18,0.5,0.5,3.86,0,0.3,23.16,
2,1/1/2019 0:08,1/1/2019 0:16,5,1.93,1,N,140,236,1,8.5,0.5,0.5,2.45,0,0.3,12.25,
2,1/1/2019 0:18,1/1/2019 0:45,6,3.99,1,N,236,90,1,20,0.5,0.5,4.26,0,0.3,25.56,
2,1/1/2019 0:50,1/1/2019 1:01,5,1.12,1,N,234,79,1,8.5,0.5,0.5,1.96,0,0.3,11.76,
1,1/1/2019 0:24,1/1/2019 0:28,1,0.6,1,N,114,158,2,4.5,0.5,0.5,0,0,0.3,5.8,
1,1/1/2019 0:48,1/1/2019 1:07,1,2.2,1,N,90,4,2,13,0.5,0.5,0,0,0.3,14.3,
2,1/1/2019 0:19,1/1/2019 0:27,1,1.77,1,N,142,151,1,8,0.5,0.5,2.79,0,0.3,12.09,
2,1/1/2019 0:29,1/1/2019 0:39,1,2.65,1,N,151,237,1,10.5,0.5,0.5,2,0,0.3,13.8,
2,1/1/2019 0:44,1/1/2019 0:47,1,0.33,1,N,237,237,2,4,0.5,0.5,0,0,0.3,5.3,
1,1/1/2019 0:30,1/1/2019 0:32,1,0.5,1,N,79,79,2,3.5,0.5,0.5,0,0,0.3,4.8,
1,1/1/2019 0:36,1/1/2019 0:55,3,5.4,1,Y,79,112,2,18.5,0.5,0.5,0,0,0.3,19.8,
1,1/1/2019 0:38,1/1/2019 0:46,1,0.9,1,N,158,113,1,6.5,0.5,0.5,1.95,0,0.3,9.75,
1,1/1/2019 0:49,1/1/2019 0:54,1,0.7,1,N,113,79,1,5,0.5,0.5,1.25,0,0.3,7.55,
1,1/1/2019 0:55,1/1/2019 1:06,1,2.1,1,N,79,229,1,9.5,0.5,0.5,2,0,0.3,12.8,
2,1/1/2019 0:41,1/1/2019 1:06,4,7.23,1,N,65,141,1,24,0.5,0.5,5.56,0,0.3,33.36,
1,1/1/2019 0:38,1/1/2019 1:02,2,2.5,1,N,186,143,1,15.5,0.5,0.5,1,0,0.3,17.8,
1,1/1/2019 0:23,1/1/2019 0:33,4,1.8,1,N,142,238,2,9,0.5,0.5,0,0,0.3,10.3,
1,1/1/2019 0:37,1/1/2019 0:41,2,0.7,1,N,238,239,1,5,0.5,0.5,1.85,0,0.3,8.15,
1,1/1/2019 0:42,1/1/2019 0:48,2,0.9,1,N,239,143,1,5.5,0.5,0.5,1.7,0,0.3,8.5,
1,1/1/2019 0:50,1/1/2019 1:12,2,3.4,1,N,143,141,2,16,0.5,0.5,0,0,0.3,17.3,
2,1/1/2019 0:37,1/1/2019 0:53,1,1.8,1,N,161,137,1,11,0.5,0.5,2,0,0.3,14.3,
2,1/1/2019 0:18,1/1/2019 0:31,1,0.61,1,N,48,48,1,9,0.5,0.5,2.06,0,0.3,12.36,
2,1/1/2019 0:35,1/1/2019 1:13,1,7.47,1,N,48,49,1,28.5,0.5,0.5,0.19,0,0.3,29.99,
1,1/1/2019 0:19,1/1/2019 0:51,1,3.4,1,N,50,107,1,20.5,0.5,0.5,4.35,0,0.3,26.15,
1,1/1/2019 0:54,1/1/2019 1:00,1,0.7,1,N,79,148,2,6,0.5,0.5,0,0,0.3,7.3,
2,1/1/2019 0:10,1/1/2019 0:25,1,2.36,1,N,170,114,2,10.5,0.5,0.5,0,0,0.3,11.8,
2,1/1/2019 0:29,1/1/2019 0:39,1,1.61,1,N,114,232,1,8.5,0.5,0.5,1.96,0,0.3,11.76,
2,1/1/2019 0:47,1/1/2019 1:01,1,2.55,1,N,148,170,1,11,0.5,0.5,2.46,0,0.3,14.76,
1,1/1/2019 0:28,1/1/2019 0:45,1,2.3,1,N,170,141,1,12,0.5,0.5,2.66,0,0.3,15.96,
1,1/1/2019 0:46,1/1/2019 0:52,1,2,1,N,141,75,2,7.5,0.5,0.5,0,0,0.3,8.8,
2,1/1/2019 0:12,1/1/2019 0:18,1,0.88,1,N,107,113,1,6,0.5,0.5,0.73,0,0.3,8.03,
2,1/1/2019 0:24,1/1/2019 0:34,1,1.91,1,N,113,137,1,9,0.5,0.5,2.06,0,0.3,14.31,
2,1/1/2019 0:46,1/1/2019 0:55,1,0.79,1,N,164,170,1,7,0.5,0.5,2.08,0,0.3,10.38,
2,1/1/2019 0:21,1/1/2019 0:35,2,1.93,1,N,43,233,2,10.5,0.5,0.5,0,0,0.3,11.8,
2,1/1/2019 0:23,1/1/2019 0:33,3,1.47,1,N,161,140,1,8.5,0.5,0.5,1.96,0,0.3,11.76,
2,1/1/2019 0:35,1/1/2019 0:37,2,0.71,1,N,140,140,1,4.5,0.5,0.5,1.74,0,0.3,7.54,
2,1/1/2019 0:40,1/1/2019 0:47,2,1.28,1,N,140,236,2,6.5,0.5,0.5,0,0,0.3,7.8,
2,1/1/2019 0:48,1/1/2019 0:55,2,0.93,1,N,236,236,1,6.5,0.5,0.5,1.95,0,0.3,9.75,
1,1/1/2019 0:19,1/1/2019 0:34,2,2.1,1,N,170,79,1,11,0.5,0.5,2,0,0.3,14.3,
1,1/1/2019 0:37,1/1/2019 0:46,1,1.3,1,N,79,45,2,8,0.5,0.5,0,0,0.3,9.3,
1,1/1/2019 0:52,1/1/2019 1:02,2,1.7,1,N,144,261,1,8,0.5,0.5,1.85,0,0.3,11.15,
2,1/1/2019 0:39,1/1/2019 0:52,1,3.05,1,N,75,233,1,11.5,0.5,0.5,2,0,0.3,14.8,
2,1/1/2019 0:54,1/1/2019 0:59,1,0.75,1,N,233,162,1,5.5,0.5,0.5,1.36,0,0.3,8.16,
2,1/1/2019 0:37,1/1/2019 0:57,2,3.03,1,N,164,236,2,15,0.5,0.5,0,0,0.3,16.3,
2,1/1/2019 0:05,1/1/2019 0:10,2,1.18,1,N,141,263,1,5.5,0.5,0.5,0,0,0.3,6.8,
2,1/1/2019 0:14,1/1/2019 0:19,2,1.15,1,N,262,140,2,6,0.5,0.5,0,0,0.3,7.3,
2,1/1/2019 0:19,1/1/2019 0:32,2,7.01,1,N,140,244,1,20.5,0.5,0.5,5.45,0,0.3,27.25,
2,1/1/2019 0:48,1/1/2019 1:06,1,3.4,1,N,166,262,1,15,0.5,0.5,3.26,0,0.3,19.56,
1,1/1/2019 0:40,1/1/2019 0:44,2,0.7,1,N,7,7,2,4.5,0.5,0.5,0,0,0.3,5.8,
2,1/1/2019 0:14,1/1/2019 0:22,1,0.87,1,N,90,107,1,6.5,0.5,0.5,1.56,0,0.3,9.36,
2,1/1/2019 0:34,1/1/2019 1:01,1,3.67,1,N,113,237,2,18.5,0.5,0.5,0,0,0.3,19.8,
1,1/1/2019 0:57,1/1/2019 1:05,1,1,1,N,170,107,2,6.5,0.5,0.5,0,0,0.3,7.8,
2,1/1/2019 0:23,1/1/2019 0:36,1,2.86,1,N,143,24,2,11.5,0.5,0.5,0,0,0.3,12.8,
2,1/1/2019 0:44,1/1/2019 0:58,2,2.81,1,N,151,42,1,12.5,0.5,0.5,2.76,0,0.3,16.56,
1,1/1/2019 0:13,1/1/2019 0:24,1,1.4,1,N,163,170,1,9,0.5,0.5,2.05,0,0.3,12.35,
1,1/1/2019 0:34,1/1/2019 0:46,2,1.1,1,N,234,170,1,9,0.5,0.5,2.06,0,0.3,12.36,
2,1/1/2019 0:30,1/1/2019 0:40,1,4.81,1,N,138,95,1,14.5,0.5,0.5,3.95,0,0.3,19.75,
2,1/1/2019 0:51,1/1/2019 1:13,1,3.95,1,N,196,197,2,17.5,0.5,0.5,0,0,0.3,18.8,
2,1/1/2019 0:07,1/1/2019 0:18,1,2.09,1,N,90,79,2,9.5,0.5,0.5,0,0,0.3,10.8,
2,1/1/2019 0:19,1/1/2019 0:41,1,8.45,1,N,79,129,2,26,0.5,0.5,0,5.76,0.3,33.06,
2,1/1/2019 0:46,1/1/2019 0:50,1,0.77,1,N,129,129,2,5,0.5,0.5,0,0,0.3,6.3,
2,1/1/2019 0:52,1/1/2019 1:07,1,2.84,1,N,129,7,2,12.5,0.5,0.5,0,0,0.3,13.8,
2,1/1/2019 0:12,1/1/2019 0:24,5,3.17,1,N,161,193,1,12.5,0.5,0.5,2.76,0,0.3,16.56,
2,1/1/2019 0:55,1/1/2019 1:27,5,2.5,1,N,164,148,1,20,0.5,0.5,0,0,0.3,21.3,
2,1/1/2019 0:17,1/1/2019 0:26,2,0.8,1,N,234,234,2,7,0.5,0.5,0,0,0.3,8.3,
2,1/1/2019 0:44,1/1/2019 0:56,1,3.25,1,N,162,238,2,12,0.5,0.5,0,0,0.3,13.3,
2,1/1/2019 0:16,1/1/2019 0:28,3,2.4,1,N,249,87,1,10,0.5,0.5,2.26,0,0.3,13.56,
2,1/1/2019 0:38,1/1/2019 0:42,3,0.57,1,N,88,13,1,4.5,0.5,0.5,3,0,0.3,8.8,
2,1/1/2019 0:43,1/1/2019 0:50,3,1.07,1,N,13,87,1,6.5,0.5,0.5,1.95,0,0.3,9.75,
2,1/1/2019 0:54,1/1/2019 1:27,3,6.15,1,N,209,239,1,26,0.5,0.5,4.1,0,0.3,31.4,
2,1/1/2019 0:16,1/1/2019 0:22,1,0.71,1,N,163,162,1,6,0.5,0.5,1.46,0,0.3,8.76,
2,1/1/2019 0:26,1/1/2019 0:28,2,0.85,1,N,233,137,1,4.5,0.5,0.5,2,0,0.3,7.8,
2,1/1/2019 0:32,1/1/2019 0:41,2,1.61,1,N,137,79,2,8,0.5,0.5,0,0,0.3,9.3,
2,1/1/2019 0:44,1/1/2019 0:56,2,2.06,1,N,79,170,1,10,0.5,0.5,2.26,0,0.3,13.56,
2,1/1/2019 0:19,1/1/2019 0:28,2,2.96,1,N,233,75,2,10.5,0.5,0.5,0,0,0.3,11.8,
2,1/1/2019 0:31,1/1/2019 0:42,2,2.04,1,N,236,239,2,10,0.5,0.5,0,0,0.3,11.3,
2,1/1/2019 0:43,1/1/2019 0:53,2,1.8,1,N,239,50,1,9.5,0.5,0.5,2.16,0,0.3,12.96,
2,1/1/2019 0:55,1/1/2019 1:04,2,2.73,1,N,48,239,2,9,0.5,0.5,0,0,0.3,10.3,
1,1/1/2019 0:12,1/1/2019 0:25,0,2.1,1,N,141,143,1,10.5,0.5,0.5,2.36,0,0.3,14.16,
1,1/1/2019 0:29,1/1/2019 0:35,3,1.4,1,N,239,166,1,7,0.5,0.5,2.05,0,0.3,10.35,
1,1/1/2019 0:39,1/1/2019 1:05,4,7.1,1,N,151,79,1,24.5,0.5,0.5,5.16,0,0.3,30.96,
2,1/1/2019 0:04,1/1/2019 0:18,1,3.32,1,N,4,140,2,12,0.5,0.5,0,0,0.3,13.3,
2,1/1/2019 0:24,1/1/2019 0:42,2,2.73,1,N,229,143,1,13.5,0.5,0.5,3.7,0,0.3,18.5,
2,1/1/2019 0:46,1/1/2019 0:56,1,2.37,1,N,143,141,1,9.5,0.5,0.5,2.16,0,0.3,12.96,
2,1/1/2019 0:57,1/1/2019 1:05,2,1.6,1,N,140,233,1,7.5,0.5,0.5,1.76,0,0.3,10.56,
2,1/1/2019 0:11,1/1/2019 0:17,6,0.69,1,N,239,142,1,6,0.5,0.5,1.46,0,0.3,8.76,
2,1/1/2019 0:19,1/1/2019 0:28,6,1.83,1,N,142,246,1,8.5,0.5,0.5,1.96,0,0.3,11.76,
2,1/1/2019 0:37,1/1/2019 0:44,6,1.41,1,N,50,239,2,7.5,0.5,0.5,0,0,0.3,8.8,
2,1/1/2019 0:45,1/1/2019 0:59,6,2.59,1,N,239,162,2,11.5,0.5,0.5,0,0,0.3,12.8,
2,1/1/2019 0:07,1/1/2019 0:15,1,1.72,1,N,238,166,1,8.5,0.5,0.5,1.96,0,0.3,11.76,
2,1/1/2019 0:23,1/1/2019 0:27,1,0.87,1,N,166,151,2,5,0.5,0.5,0,0,0.3,6.3,
2,1/1/2019 0:32,1/1/2019 0:35,1,1.01,1,N,238,239,1,5,0.5,0.5,1.89,0,0.3,8.19,
2,1/1/2019 0:38,1/1/2019 0:50,1,3.48,1,N,239,74,1,12,0.5,0.5,0,0,0.3,13.3,
2,1/1/2019 0:13,1/1/2019 0:47,1,5.15,1,N,234,239,1,24,0.5,0.5,5.06,0,0.3,30.36,
2,1/1/2019 0:50,1/1/2019 1:00,1,5.25,1,N,238,244,2,16,0.5,0.5,0,0,0.3,17.3,
2,1/1/2019 0:21,1/1/2019 0:30,1,1.55,1,N,234,144,1,8,0.5,0.5,2.32,0,0.3,11.62,
2,1/1/2019 0:31,1/1/2019 0:39,1,1.53,1,N,144,158,1,7.5,0.5,0.5,1.76,0,0.3,10.56,
2,1/1/2019 0:45,1/1/2019 0:56,2,2.2,1,N,114,261,2,10,0.5,0.5,0,0,0.3,11.3,
1,1/1/2019 0:22,1/1/2019 0:37,3,2,1,N,161,237,2,12,0.5,0.5,0,0,0.3,13.3,
1,1/1/2019 0:41,1/1/2019 0:44,3,0.6,1,N,237,236,1,4.5,0.5,0.5,1.4,0,0.3,7.2,
1,1/1/2019 0:56,1/1/2019 1:17,4,5,1,N,43,223,2,18.5,0.5,0.5,0,0,0.3,19.8,
2,1/1/2019 0:30,1/1/2019 0:48,1,9.52,1,N,138,244,1,27.5,0.5,0.5,6.91,5.76,0.3,41.47,
1,1/1/2019 0:08,1/1/2019 0:20,1,1.7,1,N,148,137,2,9.5,0.5,0.5,0,0,0.3,10.8,
1,1/1/2019 0:25,1/1/2019 0:33,2,0.8,1,N,170,234,1,6.5,0.5,0.5,1.95,0,0.3,9.75,
1,1/1/2019 0:40,1/1/2019 0:43,1,0,1,N,234,234,2,3.5,0.5,0.5,0,0,0.3,4.8,
1,1/1/2019 0:45,1/1/2019 1:00,2,1.8,1,N,234,148,1,10.5,0.5,0.5,0.01,0,0.3,11.81,
1,1/1/2019 0:36,1/1/2019 0:43,2,0.6,1,N,236,140,2,6,0.5,0.5,0,0,0.3,7.3,
1,1/1/2019 0:46,1/1/2019 0:57,1,3.1,1,N,262,42,1,11.5,0.5,0.5,1.28,0,0.3,14.08,
2,1/1/2019 0:26,1/1/2019 0:54,1,3.71,1,N,249,237,2,18,0.5,0.5,0,0,0.3,19.3,
2,1/1/2019 0:13,1/1/2019 0:29,1,1.94,1,N,100,68,1,11.5,0.5,0.5,2.56,0,0.3,15.36,
2,1/1/2019 0:31,1/1/2019 0:38,1,0.57,1,N,68,249,2,6,0.5,0.5,0,0,0.3,7.3,
2,1/1/2019 0:42,1/1/2019 1:05,1,3.72,1,N,68,229,1,17,0.5,0.5,3.66,0,0.3,21.96,
2,1/1/2019 0:28,1/1/2019 0:53,5,10.65,1,N,79,243,2,31.5,0.5,0.5,0,0,0.3,32.8,
2,1/1/2019 0:31,1/1/2019 0:56,1,3.09,1,N,237,238,1,17,0.5,0.5,3.66,0,0.3,21.96,
2,12/31/2018 20:04,12/31/2018 20:12,2,1.41,1,N,82,260,2,7.5,0.5,0.5,0,0,0.3,8.8,
2,12/31/2018 20:07,1/1/2019 19:29,2,13.54,1,N,170,215,2,37,0.5,0.5,0,5.76,0.3,44.06,
1,1/1/2019 0:13,1/1/2019 0:17,1,0.8,1,Y,148,224,1,5,0.5,0.5,1.25,0,0.3,7.55,
1,1/1/2019 0:24,1/1/2019 0:27,1,0.5,1,N,4,4,2,4,0.5,0.5,0,0,0.3,5.3,
1,1/1/2019 0:31,1/1/2019 0:35,1,0.5,1,N,79,232,2,4.5,0.5,0.5,0,0,0.3,5.8,
1,1/1/2019 0:41,1/1/2019 1:04,1,4.5,1,N,148,164,1,18,0.5,0.5,3.85,0,0.3,23.15,
1,1/1/2019 0:30,1/1/2019 0:39,2,0.8,1,N,161,170,1,7,0.5,0.5,50,0,0.3,58.3,
1,1/1/2019 0:54,1/1/2019 1:09,4,1.9,1,N,234,4,2,10.5,0.5,0.5,0,0,0.3,11.8,
2,1/1/2019 0:03,1/1/2019 0:09,6,0.84,1,N,239,142,1,6,0.5,0.5,1.46,0,0.3,8.76,
2,1/1/2019 0:31,1/1/2019 0:34,6,0.3,1,N,239,239,2,4.5,0.5,0.5,0,0,0.3,5.8,
2,1/1/2019 0:41,1/1/2019 0:58,6,3.19,1,N,238,75,2,13.5,0.5,0.5,0,0,0.3,14.8,
2,12/31/2018 23:59,1/1/2019 0:03,2,0.35,1,N,249,249,1,4,0.5,0.5,1.06,0,0.3,6.36,
2,1/1/2019 0:44,1/1/2019 0:57,2,1.25,1,N,164,229,1,9,0.5,0.5,2.06,0,0.3,12.36,
2,1/1/2019 0:37,1/1/2019 1:00,5,4.8,1,N,113,189,1,19.5,0.5,0.5,4.16,0,0.3,24.96,
1,1/1/2019 0:52,1/1/2019 0:55,1,0.8,1,N,50,50,1,4.5,0.5,0.5,1.4,0,0.3,7.2,
1,1/1/2019 0:59,1/1/2019 1:04,1,0.7,1,N,143,239,1,5.5,0.5,0.5,1.02,0,0.3,7.82,
2,1/1/2019 0:23,1/1/2019 0:24,1,0.29,1,N,231,231,2,3,0.5,0.5,0,0,0.3,4.3,
2,1/1/2019 0:25,1/1/2019 0:56,1,3.92,1,N,231,43,2,20,0.5,0.5,0,0,0.3,21.3,
1,1/1/2019 0:04,1/1/2019 0:27,2,8.2,1,N,125,165,1,26,0.5,0.5,6.6,5.76,0.3,39.66,
1,1/1/2019 0:43,1/1/2019 0:56,2,3.9,1,N,195,148,1,14,0.5,0.5,4.55,0,0.3,19.85,
1,1/1/2019 0:57,1/1/2019 1:15,2,3.5,1,N,148,25,1,15,0.5,0.5,3.25,0,0.3,19.55,
1,1/1/2019 0:40,1/1/2019 1:00,1,4.3,1,N,144,37,2,17,0.5,0.5,0,0,0.3,18.3,
2,1/1/2019 0:18,1/1/2019 1:24,2,11.4,1,N,161,61,2,44.5,0.5,0.5,0,0,0.3,45.8,
1,1/1/2019 0:10,1/1/2019 0:30,1,5.6,1,N,161,148,2,19.5,0.5,0.5,0,0,0.3,20.8,
1,1/1/2019 0:34,1/1/2019 0:49,1,2.9,1,N,79,237,1,12,0.5,0.5,2.65,0,0.3,15.95,
1,1/1/2019 0:50,1/1/2019 1:11,2,8.2,1,N,237,95,2,24.5,0.5,0.5,0,0,0.3,25.8,
2,1/1/2019 0:09,1/1/2019 0:13,1,1.12,1,N,239,238,1,6,0.5,0.5,1.46,0,0.3,8.76,
2,1/1/2019 0:40,1/1/2019 0:50,1,2.04,1,N,238,237,1,9,0.5,0.5,2.06,0,0.3,12.36,
2,1/1/2019 0:54,1/1/2019 0:56,1,0.36,1,N,236,236,2,3.5,0.5,0.5,0,0,0.3,4.8,
2,1/1/2019 0:21,1/1/2019 0:37,5,2.95,1,N,161,145,2,13.5,0.5,0.5,0,0,0.3,14.8,
2,1/1/2019 0:39,1/1/2019 0:50,5,3.59,1,N,145,263,1,12.5,0.5,0.5,6,0,0.3,19.8,
2,1/1/2019 0:53,1/1/2019 0:57,5,1.06,1,N,263,141,2,5,0.5,0.5,0,0,0.3,6.3,
1,1/1/2019 0:28,1/1/2019 0:35,1,1.2,1,N,162,140,2,6.5,0.5,0.5,0,0,0.3,7.8,
2,1/1/2019 0:24,1/1/2019 0:28,1,0.48,1,N,144,211,1,4.5,0.5,0.5,1.74,0,0.3,7.54,
2,1/1/2019 0:29,1/1/2019 0:37,1,1.44,1,N,211,87,1,7,0.5,0.5,1.66,0,0.3,9.96,
2,1/1/2019 0:39,1/1/2019 0:46,1,1.12,1,N,87,13,1,6.5,0.5,0.5,1.56,0,0.3,9.36,
2,1/1/2019 0:53,1/1/2019 1:07,1,1.95,1,N,231,4,1,10.5,0.5,0.5,2.36,0,0.3,14.16,
1,1/1/2019 0:32,1/1/2019 1:03,1,6.9,1,N,13,236,2,25,0.5,0.5,0,0,0.3,26.3,
2,1/1/2019 0:12,1/1/2019 0:33,2,4.12,1,N,113,255,1,17,0.5,0.5,1,0,0.3,19.3,
2,1/1/2019 0:42,1/1/2019 0:52,2,1.52,1,N,255,37,1,8,0.5,0.5,1.86,0,0.3,11.16,
1,1/1/2019 0:15,1/1/2019 0:44,2,4.1,1,N,161,261,2,20,0.5,0.5,0,0,0.3,21.3,
2,1/1/2019 0:05,1/1/2019 0:09,1,1.14,1,N,263,141,1,5.5,0.5,0.5,2.04,0,0.3,8.84,
2,1/1/2019 0:45,1/1/2019 0:56,1,2.45,1,N,249,13,1,10,0.5,0.5,1.5,0,0.3,12.8,
2,1/1/2019 0:17,1/1/2019 0:30,2,2.15,1,N,142,238,1,10.5,0.5,0.5,1,0,0.3,12.8,
2,1/1/2019 0:37,1/1/2019 0:44,3,1.27,1,N,238,236,1,7,0.5,0.5,1.66,0,0.3,9.96,
2,1/1/2019 0:48,1/1/2019 0:55,2,1.4,1,N,236,141,1,7.5,0.5,0.5,1.76,0,0.3,10.56,
2,1/1/2019 0:23,1/1/2019 0:47,2,6,1,N,239,231,1,22.5,0.5,0.5,4.76,0,0.3,28.56,
2,1/1/2019 0:55,1/1/2019 1:18,2,8.93,1,N,13,262,2,27.5,0.5,0.5,0,0,0.3,28.8,
2,1/1/2019 0:32,1/1/2019 0:39,1,0.77,1,N,114,158,1,6,0.5,0.5,1.46,0,0.3,8.76,
2,1/1/2019 0:43,1/1/2019 0:48,1,0.86,1,N,158,68,1,5.5,0.5,0.5,1.36,0,0.3,8.16,
2,1/1/2019 0:59,1/1/2019 1:28,1,7.22,1,N,68,188,1,26,0.5,0.5,5.46,0,0.3,32.76,
1,1/1/2019 0:15,1/1/2019 0:33,0,2.4,1,N,239,141,2,12.5,0.5,0.5,0,0,0.3,13.8,
1,1/1/2019 0:34,1/1/2019 0:44,1,1.9,1,N,141,137,1,8.5,0.5,0.5,1.96,0,0.3,11.76,
1,1/1/2019 0:50,1/1/2019 1:12,1,7.1,1,N,137,159,1,22.5,0.5,0.5,2,0,0.3,25.8,
2,1/1/2019 0:18,1/1/2019 0:23,1,1.92,1,N,141,263,1,7,0.5,0.5,1,0,0.3,9.3,
2,1/1/2019 0:28,1/1/2019 0:37,1,1.79,1,N,237,238,1,8.5,0.5,0.5,1.96,0,0.3,11.76,
2,1/1/2019 0:39,1/1/2019 0:53,1,2.85,1,N,238,42,1,12.5,0.5,0.5,2.76,0,0.3,16.56,
2,1/1/2019 0:26,1/1/2019 0:33,1,0.98,1,N,237,43,1,6,0.5,0.5,1.82,0,0.3,9.12,
2,1/1/2019 0:42,1/1/2019 0:54,2,1.47,1,N,161,140,2,9,0.5,0.5,0,0,0.3,10.3,
2,1/1/2019 0:29,1/1/2019 0:43,2,0.69,1,N,68,234,1,9.5,0.5,0.5,2,0,0.3,12.8,
2,1/1/2019 0:48,1/1/2019 1:01,2,1.87,1,N,234,246,1,10.5,0.5,0.5,2.36,0,0.3,14.16,
1,1/1/2019 0:23,1/1/2019 0:47,2,3.1,1,N,68,237,2,16,0.5,0.5,0,0,0.3,17.3,
1,1/1/2019 0:50,1/1/2019 0:59,1,2,1,N,237,162,1,9,0.5,0.5,3.05,0,0.3,13.35,
2,1/1/2019 0:29,1/1/2019 0:44,1,2.69,1,N,142,262,1,12.5,0.5,0.5,3.45,0,0.3,17.25,
2,1/1/2019 0:51,1/1/2019 0:55,1,0.9,1,N,75,238,2,5.5,0.5,0.5,0,0,0.3,6.8,
2,1/1/2019 0:05,1/1/2019 0:11,1,1.67,1,N,141,137,1,6.5,0.5,0.5,1.56,0,0.3,9.36,
1,1/1/2019 0:45,1/1/2019 1:08,2,2.2,1,N,68,48,1,15.5,0.5,0.5,3.35,0,0.3,20.15,
2,1/1/2019 0:20,1/1/2019 0:32,2,3.52,1,N,107,209,2,13,0.5,0.5,0,0,0.3,14.3,
2,1/1/2019 0:41,1/1/2019 1:00,1,5.26,1,N,209,181,1,17.5,0.5,0.5,3.76,0,0.3,22.56,
2,1/1/2019 0:12,1/1/2019 0:18,1,0.49,1,N,161,161,2,5,0.5,0.5,0,0,0.3,6.3,
2,1/1/2019 0:23,1/1/2019 0:27,1,0.47,1,N,161,229,1,4,0.5,0.5,1.59,0,0.3,6.89,
2,1/1/2019 0:27,1/1/2019 0:35,1,1.85,1,N,229,236,1,8,0.5,0.5,2,0,0.3,11.3,
2,1/1/2019 0:42,1/1/2019 0:44,1,0.6,1,N,236,263,1,4,0.5,0.5,1.06,0,0.3,6.36,
2,1/1/2019 0:52,1/1/2019 0:55,1,0.72,1,N,263,141,1,4.5,0.5,0.5,1.16,0,0.3,6.96,
1,1/1/2019 0:07,1/1/2019 0:20,1,2,1,N,68,144,1,10,0.5,0.5,3.35,0,0.3,14.65,
1,1/1/2019 0:26,1/1/2019 0:34,1,1.2,1,N,211,90,1,7.5,0.5,0.5,1.75,0,0.3,10.55,
1,1/1/2019 0:36,1/1/2019 0:41,2,0.9,1,N,90,246,1,5.5,0.5,0.5,1.35,0,0.3,8.15,
1,1/1/2019 0:43,1/1/2019 0:57,3,1.1,1,N,68,48,1,9.5,0.5,0.5,2,0,0.3,12.8,
2,1/1/2019 0:25,1/1/2019 0:46,1,2.3,1,N,79,164,1,14,0.5,0.5,3.06,0,0.3,18.36,
